VARIABLES = "X", "Y", "Speed", "P", "M","H", "S", "Xvel", "Yvel","F0", "G0", "rho", "RES0", "RES1", "RES2", "RES3" 
ZONE T = "CELL CENTERS AT TIMESTEP 0 ", I = 128 , J = 64, F=POINT 

1.22507 0.328547 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -18.3787 -10305.3 -3875.9 -5.68798e+006
1.25953 0.35262 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.6129 -9875.89 -3622.89 -5.45098e+006
1.29645 0.377833 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.456 -9787.93 -3510.75 -5.40243e+006
1.33597 0.404265 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.1311 -9605.72 -3376.2 -5.30186e+006
1.3782 0.432 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.2089 -9649.38 -3336.41 -5.32596e+006
1.42325 0.461127 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.1813 -9073.18 -3085.03 -5.00793e+006
1.47125 0.49174 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.072 -9572.57 -3219.08 -5.28356e+006
1.5224 0.523933 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.2328 -9102.04 -3013.66 -5.02386e+006
1.57688 0.557808 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.0806 -9016.72 -2954.52 -4.97676e+006
1.6348 0.593477 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.9608 -8949.55 -2904.23 -4.93969e+006
1.69638 0.631053 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.6428 -8771.19 -2818.91 -4.84124e+006
1.76175 0.670653 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.86 -8892.99 -2842.77 -4.90847e+006
1.83118 0.712408 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.5309 -8708.46 -2758.98 -4.80662e+006
1.90493 0.75645 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.4369 -8655.78 -2723.96 -4.77754e+006
1.98315 0.802917 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.5769 -8734.26 -2737.81 -4.82086e+006
2.06613 0.851957 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.3627 -8614.16 -2683.59 -4.75457e+006
2.15415 0.90373 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.067 -8448.34 -2619.39 -4.66305e+006
2.24745 0.9584 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2309 -8540.25 -2639.93 -4.71378e+006
2.34635 1.01614 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.9349 -8374.27 -2575.76 -4.62216e+006
2.45118 1.07715 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.5886 -8740.8 -2686.36 -4.82447e+006
2.56225 1.14162 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.512 -8137.15 -2488.36 -4.49128e+006
2.67995 1.20978 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.3148 -8587.3 -2625.02 -4.73974e+006
2.80465 1.28178 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.7063 -8246.09 -2507.05 -4.55141e+006
2.93673 1.3579 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.9126 -8361.78 -2544.62 -4.61527e+006
3.07665 1.43843 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.1799 -8511.64 -2582.82 -4.69798e+006
3.22487 1.52355 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.7258 -8257.05 -2501.02 -4.55746e+006
3.38185 1.6136 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.6966 -8240.66 -2493.44 -4.54842e+006
3.54813 1.70888 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.7135 -8250.11 -2492.56 -4.55364e+006
3.72422 1.80968 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.8948 -8351.81 -2522.26 -4.60977e+006
3.91072 1.91633 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.7795 -8287.17 -2499.66 -4.57409e+006
4.10828 2.02918 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.639 -8208.37 -2472.3 -4.5306e+006
4.31752 2.14863 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.7671 -8280.2 -2493.65 -4.57024e+006
4.53918 2.27505 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.7847 -8290.08 -2492.86 -4.5757e+006
4.77398 2.4089 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.7973 -8297.12 -2495.73 -4.57958e+006
5.02267 2.55065 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.6486 -8213.74 -2469.24 -4.53356e+006
5.28613 2.70075 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.7123 -8249.47 -2479.26 -4.55328e+006
5.56525 2.8597 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.765 -8279.02 -2486.86 -4.56959e+006
5.86098 3.02803 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.5287 -8146.49 -2444.89 -4.49644e+006
6.17427 3.20635 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.6198 -8197.62 -2461.36 -4.52466e+006
6.50623 3.3953 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.7567 -8274.36 -2484.76 -4.56702e+006
6.85797 3.59548 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.6163 -8195.66 -2459.58 -4.52358e+006
7.2307 3.80757 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.6593 -8219.74 -2467.71 -4.53687e+006
7.62563 4.0323 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.5741 -8172 -2451.91 -4.51052e+006
8.04405 4.27043 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.6677 -8224.44 -2469.52 -4.53947e+006
8.4873 4.52273 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.6198 -8197.57 -2460.88 -4.52464e+006
8.95678 4.79 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 402.981 414439 454925 3.99958e+008
0.947258 0.0138346 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 333.97 173800 -123387 1.0336e+008
0.949552 0.0267255 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -10.3378 -5796.6 -11387.5 -3.19943e+006
0.95332 0.039726 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.3641 -8054.24 -11484 -4.44552e+006
0.958582 0.0528838 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -18.0151 -10101.4 -11294.6 -5.57547e+006
0.96537 0.066242 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -20.3465 -11408.7 -10509.3 -6.29701e+006
0.973712 0.0798418 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -22.2497 -12475.8 -9811.43 -6.88602e+006
0.98364 0.0937233 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -23.2203 -13020.1 -8965.09 -7.18641e+006
0.995178 0.10793 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -23.7815 -13334.7 -8206.63 -7.36008e+006
1.00838 0.122503 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -23.7774 -13332.4 -7430.93 -7.35882e+006
1.0233 0.137485 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -23.9868 -13449.8 -6881.68 -7.42361e+006
1.03995 0.152925 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -24.1593 -13546.6 -6454.42 -7.47701e+006
1.0584 0.168868 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -22.1761 -12434.5 -5529.03 -6.86322e+006
1.07872 0.185362 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -22.2468 -12474.2 -5247.6 -6.88511e+006
1.10092 0.202462 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -21.4362 -12019.7 -4814.79 -6.63423e+006
1.1251 0.220222 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -21.4498 -12027.3 -4602.07 -6.63846e+006
1.15135 0.238698 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -19.9524 -11187.7 -4109.56 -6.17504e+006
1.17972 0.257948 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -20.4402 -11461.2 -4071.75 -6.326e+006
1.21033 0.278035 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -19.1177 -10719.7 -3683.91 -5.91671e+006
1.24325 0.299023 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -18.8421 -10565.2 -3533.07 -5.83142e+006
1.27858 0.320975 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -18.9333 -10616.3 -3465.79 -5.85963e+006
1.31645 0.343963 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -18.6391 -10451.3 -3331.84 -5.76856e+006
1.35697 0.368062 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.5743 -9854.26 -3083.54 -5.43904e+006
1.40027 0.39335 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.5833 -9859.27 -3026.4 -5.44181e+006
1.44648 0.419905 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.3697 -9739.5 -2949.49 -5.3757e+006
1.49573 0.447813 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.5117 -9819.15 -2929.13 -5.41966e+006
1.5482 0.47716 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.5396 -9274.07 -2732.09 -5.11881e+006
1.60405 0.508042 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.7376 -9385.07 -2733.2 -5.18007e+006
1.66345 0.54056 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.4543 -9226.23 -2662.76 -5.0924e+006
1.7266 0.574812 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.24 -9106.07 -2600.11 -5.02608e+006
1.79367 0.61091 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.4759 -9238.37 -2623.9 -5.0991e+006
1.8649 0.64897 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.2357 -9103.69 -2563.53 -5.02477e+006
1.94055 0.689115 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.7858 -8851.39 -2475.46 -4.88551e+006
2.0208 0.731472 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.9908 -8966.37 -2496.68 -4.94897e+006
2.1059 0.776172 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.5795 -8735.74 -2418.79 -4.82167e+006
2.19617 0.823363 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.7976 -8858.03 -2440.91 -4.88918e+006
2.29188 0.873197 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.6321 -8765.23 -2408.64 -4.83795e+006
2.39332 0.925837 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.574 -8732.66 -2388.75 -4.81998e+006
2.50087 0.981438 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2478 -8549.75 -2328.88 -4.71902e+006
2.6148 1.0402 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.6937 -8799.73 -2396.17 -4.857e+006
2.73553 1.10233 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.5168 -8700.59 -2361.92 -4.80227e+006
2.86345 1.16798 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.9097 -8360.12 -2259.88 -4.61436e+006
2.99895 1.23738 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.8215 -8871.43 -2399.58 -4.89657e+006
3.1425 1.31075 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.9751 -8396.8 -2260.93 -4.6346e+006
3.29458 1.38835 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2683 -8561.25 -2304.43 -4.72537e+006
3.45562 1.47048 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2432 -8547.15 -2300.13 -4.71758e+006
3.6262 1.55735 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2526 -8552.42 -2296.62 -4.72049e+006
3.8069 1.64922 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2923 -8574.66 -2298.81 -4.73277e+006
3.99828 1.74645 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.1432 -8491.08 -2276.2 -4.68663e+006
4.20097 1.84935 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2063 -8526.48 -2282.29 -4.70618e+006
4.4157 1.95828 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2025 -8524.33 -2282.53 -4.70499e+006
4.64318 2.07355 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.02 -8422.01 -2248.81 -4.64851e+006
4.88415 2.1956 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.9433 -8378.98 -2239.18 -4.62477e+006
5.1394 2.32488 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2038 -8525.04 -2277.19 -4.70538e+006
5.40983 2.46177 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.1219 -8479.12 -2264.8 -4.68004e+006
5.69638 2.60677 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.0084 -8415.47 -2245.34 -4.6449e+006
6 2.76035 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.0581 -8443.35 -2252.34 -4.66029e+006
6.32172 2.92307 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.1188 -8477.38 -2262.24 -4.67907e+006
6.66268 3.0955 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.0643 -8446.85 -2252.92 -4.66222e+006
7.024 3.2782 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.0014 -8411.57 -2243.27 -4.64275e+006
7.40693 3.47182 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.1095 -8472.19 -2259.99 -4.67621e+006
7.81275 3.67703 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.9655 -8391.43 -2237.61 -4.63163e+006
8.24282 3.8945 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.0828 -8457.23 -2256.03 -4.66795e+006
8.69853 4.12495 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -14.9986 -8410.01 -2242.78 -4.64189e+006
9.18125 4.36915 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 418.645 447049 423898 4.05886e+008
0.957718 0.0117775 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 332.392 172757 -125349 1.02871e+008
0.959965 0.023382 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -12.8406 -7199.96 -12877.4 -3.97401e+006
0.96372 0.0350922 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.6964 -9922.68 -12742.3 -5.47681e+006
0.969015 0.046952 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -21.6292 -12127.9 -12153.3 -6.69397e+006
0.975875 0.0589995 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -24.3705 -13665 -11249.9 -7.54236e+006
0.984335 0.0712693 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -26.3164 -14756.1 -10335.4 -8.1446e+006
0.994422 0.0837963 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -26.3568 -14778.8 -9054.37 -8.15711e+006
1.00616 0.096615 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -27.7223 -15544.4 -8493.14 -8.57972e+006
1.01963 0.109766 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -27.7012 -15532.6 -7661.59 -8.5732e+006
1.03485 0.123285 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -24.5972 -13792.1 -6246.48 -7.61255e+006
1.05185 0.13721 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -26.3223 -14759.4 -6210.98 -8.14644e+006
1.0707 0.151587 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -24.7149 -13858.1 -5451.28 -7.64895e+006
1.09145 0.166465 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -23.1852 -13000.4 -4833.12 -7.17553e+006
1.11413 0.181885 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -23.6094 -13238.3 -4684.63 -7.30684e+006
1.13883 0.197895 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -22.0612 -12370.1 -4176.61 -6.82768e+006
1.16565 0.21455 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -21.7812 -12213.1 -3961.53 -6.74101e+006
1.19465 0.2319 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -20.8771 -11706.2 -3666.47 -6.46121e+006
1.22592 0.25 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -20.5879 -11544 -3500.18 -6.37172e+006
1.25957 0.268913 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -19.892 -11153.8 -3291.12 -6.15635e+006
1.2957 0.288695 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -19.6981 -11045.1 -3176.94 -6.09632e+006
1.33445 0.309405 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -18.3927 -10313.1 -2891.69 -5.69231e+006
1.37588 0.331118 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -19.0055 -10656.7 -2945.17 -5.88197e+006
1.42013 0.3539 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.8204 -9992.26 -2701.71 -5.51521e+006
1.46737 0.37782 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -18.4168 -10326.6 -2755.91 -5.69977e+006
1.51775 0.402957 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.1202 -9599.62 -2518.84 -5.29849e+006
1.5714 0.429392 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.7978 -9979.56 -2593.6 -5.5082e+006
1.6285 0.45721 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.954 -9506.43 -2437.51 -5.24706e+006
1.68925 0.486498 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -17.409 -9761.55 -2482.36 -5.38787e+006
1.75383 0.517348 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.4833 -9242.52 -2325.28 -5.10139e+006
1.82243 0.54986 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.8503 -9448.29 -2362.3 -5.21497e+006
1.89527 0.58414 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.3143 -9147.73 -2267.94 -5.04908e+006
1.97262 0.620295 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.4329 -9214.26 -2270.56 -5.0858e+006
2.05468 0.658443 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.1297 -9044.23 -2217.26 -4.99195e+006
2.1417 0.698703 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.5416 -9275.22 -2263.7 -5.11944e+006
2.23402 0.741202 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.7873 -8852.23 -2146.61 -4.88597e+006
2.3319 0.786085 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.2592 -9116.83 -2206.64 -5.03202e+006
2.43562 0.833495 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.8252 -8873.52 -2138.72 -4.89772e+006
2.5456 0.88358 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.8482 -8886.4 -2132.97 -4.90484e+006
2.66215 0.936503 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.8891 -8909.3 -2134.08 -4.91747e+006
2.7856 0.992438 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.7395 -8825.43 -2108.96 -4.87118e+006
2.9164 1.05157 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.0193 -8982.32 -2142.2 -4.95777e+006
3.055 1.11408 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.5322 -8709.22 -2071.02 -4.80704e+006
3.2018 1.18018 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.5664 -8728.39 -2073.36 -4.81762e+006
3.35733 1.25008 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.58 -8736 -2068.6 -4.82182e+006
3.52208 1.32403 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.8652 -8895.94 -2108.28 -4.9101e+006
3.69655 1.40227 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.5971 -8745.59 -2069.39 -4.82711e+006
3.88138 1.48505 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2009 -8523.43 -2011.41 -4.70449e+006
4.07713 1.57262 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.7733 -8844.38 -2088.23 -4.88164e+006
4.28447 1.6653 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.3598 -8612.53 -2028.71 -4.75367e+006
4.50415 1.76343 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.7641 -8839.23 -2084.78 -4.8788e+006
4.73688 1.8673 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.1943 -8519.72 -2003.08 -4.70244e+006
4.98343 1.9773 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.6661 -8784.28 -2069.43 -4.84847e+006
5.2446 2.0938 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2951 -8576.25 -2016.56 -4.73365e+006
5.52135 2.21715 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.6233 -8760.27 -2059.55 -4.83522e+006
5.81463 2.34782 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.4433 -8659.33 -2035.54 -4.7795e+006
6.1254 2.48628 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.3471 -8605.41 -2021.73 -4.74974e+006
6.45477 2.63298 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.4734 -8676.23 -2038.43 -4.78883e+006
6.80387 2.78845 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.3285 -8594.96 -2018.96 -4.74397e+006
7.1739 2.95322 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.4725 -8675.72 -2037.77 -4.78855e+006
7.56615 3.12788 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.3638 -8614.78 -2023.07 -4.75491e+006
7.98195 3.31302 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.4277 -8650.61 -2032.1 -4.77469e+006
8.4227 3.50928 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.4313 -8652.6 -2031.98 -4.77579e+006
8.8898 3.71727 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -15.2661 -8560.02 -2010.15 -4.72469e+006
9.38472 3.93775 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 435.784 479740 392536 4.14232e+008
0.96707 0.00983563 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 330.247 171392 -127840 1.02208e+008
0.969258 0.0201195 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -16.1652 -9064.12 -14627.4 -5.00293e+006
0.972985 0.0305087 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -21.9973 -12334.3 -14144 -6.80789e+006
0.97829 0.0410418 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -26.4696 -14842 -13202.9 -8.19202e+006
0.985202 0.05175 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -29.5768 -16584.3 -12061.2 -9.15368e+006
0.993762 0.0626613 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -30.4429 -17069.9 -10529.9 -9.4217e+006
1.00398 0.0738038 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -30.8506 -17298.5 -9325.26 -9.54788e+006
1.0159 0.0852067 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -31.1873 -17487.3 -8365.35 -9.65211e+006
1.0296 0.0969022 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -28.8557 -16180 -6990.6 -8.9305e+006
1.04508 0.108924 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -29.5483 -16568.3 -6583.46 -9.14483e+006
1.06238 0.121305 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -27.5253 -15434 -5668.94 -8.51875e+006
1.08158 0.134085 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -25.77 -14449.7 -4968.47 -7.97549e+006
1.1027 0.147305 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -25.7368 -14431.1 -4686.48 -7.96523e+006
1.12583 0.161005 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -24.7363 -13870.1 -4274.61 -7.6556e+006
1.151 0.175228 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -23.4397 -13143.1 -3877.04 -7.25432e+006
1.17833 0.19002 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -22.4212 -12572 -3552.93 -6.9391e+006
1.2079 0.20543 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -22.342 -12527.6 -3420.51 -6.91457e+006
1.2398 0.221502 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -20.9871 -11767.9 -3105.48 -6.49526e+006
1.2741 0.238292 264.958 101325 0.8 309488 3295.47 264.958 0 342.591 0 1.293 -20.6465 -11576.9 -2978.62 -6.38985e+006
