VARIABLES = "Xctr", "Yctr", "xSds", "ySds", "xSnorm","ySnorm", "xWds", "yWds","xWnorm", "yWnorm", "xInorm", "yInorm", "xJnorm", "yJnorm" 
ZONE T = "Grid center vals ", I = 129 , J = 64, F=POINT 

-5.3987 -0.144331 -0.28069 -0.0069 -0.999698 -0.0245749 -0.01614 0.3269 -0.0493128 0.998783 -0.0246596 0.999392 -0.999698 -0.0245804
-5.3987 0.144427 -0.28069 0.0069 -0.999698 0.0245748 -2.1e-06 0.3273 -6.41613e-06 1 0.024638 0.999392 -0.999698 0.0245806
-5.38445 0.43283 -0.28 0.0208 -0.997252 0.0740816 0.01613 0.3269 0.0492824 0.998785 0.0738787 0.996962 -0.997252 0.0740883
-5.35592 0.720178 -0.27864 0.0347 -0.992335 0.123579 0.03223 0.3257 0.0984751 0.99514 0.122915 0.992112 -0.992354 0.123423
-5.31325 1.00577 -0.27662 0.0483 -0.985096 0.172005 0.04824 0.3238 0.147355 0.989084 0.171588 0.984862 -0.985087 0.172056
-5.25652 1.2889 -0.2738 0.062 -0.975308 0.220851 0.0641 0.321 0.195822 0.980639 0.219933 0.975202 -0.975336 0.220727
-5.18588 1.5689 -0.2705 0.0754 -0.963278 0.268507 0.0799 0.3175 0.244045 0.969764 0.267852 0.963143 -0.963299 0.268431
-5.1015 1.84508 -0.2664 0.0887 -0.94879 0.315907 0.0955 0.3132 0.29166 0.956522 0.314984 0.948779 -0.948838 0.315764
-5.00357 2.11675 -0.2618 0.1018 -0.932018 0.362412 0.1108 0.3082 0.338309 0.941035 0.361148 0.932187 -0.932093 0.362218
-4.89235 2.3833 -0.2564 0.1145 -0.913091 0.407757 0.1258 0.3025 0.383987 0.923339 0.406581 0.91328 -0.913096 0.407744
-4.7681 2.64403 -0.2504 0.1271 -0.891704 0.452618 0.1406 0.2959 0.429175 0.903221 0.451219 0.892071 -0.891813 0.452404
-4.63115 2.8983 -0.2439 0.1393 -0.868353 0.495947 0.1551 0.2887 0.473263 0.880921 0.494507 0.86883 -0.868495 0.495698
-4.4818 3.14553 -0.2367 0.1512 -0.842737 0.538326 0.1691 0.2809 0.515751 0.856738 0.536561 0.843501 -0.842852 0.538145
-4.32045 3.3851 -0.229 0.1626 -0.815366 0.578946 0.1828 0.2723 0.557371 0.830263 0.577392 0.816099 -0.815503 0.578752
-4.1475 3.61643 -0.2207 0.1738 -0.785638 0.618686 0.196 0.2631 0.597412 0.801934 0.61665 0.786858 -0.785803 0.618477
-3.96333 3.83898 -0.2119 0.1844 -0.75436 0.656461 0.2087 0.2533 0.635889 0.771781 0.654508 0.755654 -0.75453 0.656266
-3.76843 4.05218 -0.2025 0.1946 -0.721031 0.692902 0.221 0.2428 0.673127 0.739526 0.690878 0.722554 -0.721152 0.692777
-3.56325 4.2555 -0.1927 0.2044 -0.685975 0.727625 0.2327 0.2317 0.708628 0.705583 0.725514 0.687769 -0.68621 0.727403
-3.3483 4.4485 -0.1824 0.2136 -0.649383 0.760462 0.2439 0.2201 0.742401 0.669956 0.758423 0.651299 -0.64956 0.76031
-3.1241 4.63065 -0.1716 0.2224 -0.61088 0.791723 0.2545 0.2079 0.774445 0.632641 0.789456 0.613319 -0.611173 0.791497
-2.89122 4.80158 -0.1606 0.2305 -0.571669 0.820484 0.2645 0.1953 0.804467 0.593998 0.818492 0.573998 -0.571865 0.820348
-2.65025 4.96085 -0.1489 0.2381 -0.530223 0.847858 0.2738 0.1822 0.832518 0.553998 0.845648 0.533174 -0.53058 0.847635
-2.40175 5.10805 -0.1371 0.2451 -0.48818 0.872743 0.2826 0.1686 0.858777 0.512349 0.870809 0.491011 -0.488397 0.872621
-2.14633 5.24285 -0.1249 0.2516 -0.444649 0.895705 0.2906 0.1546 0.88284 0.469673 0.893736 0.447933 -0.444785 0.895637
-1.88457 5.36493 -0.1123 0.2574 -0.399885 0.916565 0.2978 0.1403 0.904633 0.426192 0.914539 0.403753 -0.40029 0.916388
-1.61718 5.47398 -0.0995 0.2625 -0.354439 0.935079 0.3045 0.1256 0.924445 0.381315 0.933265 0.358345 -0.354699 0.93498
-1.3448 5.56973 -0.0865 0.2671 -0.308095 0.951356 0.3104 0.1105 0.942085 0.335375 0.949683 0.312266 -0.308366 0.951268
-1.06807 5.652 -0.0733 0.27101 -0.261088 0.965315 0.3155 0.0953 0.957282 0.289157 0.963778 0.265582 -0.26141 0.965228
-0.787655 5.72055 -0.0598 0.27421 -0.213073 0.977036 0.3199 0.07979 0.970274 0.242007 0.975605 0.218172 -0.213356 0.976974
-0.50428 5.77522 -0.0463 0.27676 -0.165 0.986294 0.3235 0.06409 0.980935 0.194337 0.985097 0.170257 -0.165404 0.986226
-0.218617 5.81595 -0.0327 0.278644 -0.116554 0.993184 0.3264 0.04823 0.989259 0.146176 0.992236 0.121949 -0.116761 0.99316
0.068638 5.84257 -0.0189 0.279836 -0.067386 0.997727 0.3284 0.032246 0.995214 0.0977213 0.997007 0.0733535 -0.0677455 0.997703
0.356783 5.85505 -0.0052 0.28036 -0.0185444 0.999828 0.3297 0.01617 0.998799 0.0489857 0.9994 0.0245837 -0.018715 0.999825
0.645115 5.85337 0.0086 0.28019 0.030679 0.999529 0.3301 6e-05 1 0.000181763 0.999408 -0.0242284 0.0303508 0.999539
0.93292 5.83753 0.0224 0.27929 0.0799467 0.996799 0.3298 -0.01606 0.998816 -0.0486385 0.997026 -0.0730668 0.0796206 0.996825
1.2195 5.80757 0.036 0.2778 0.128515 0.991708 0.3287 -0.0322 0.995236 -0.097495 0.992267 -0.121704 0.128227 0.991745
1.50418 5.76362 0.0496 0.2756 0.177125 0.984188 0.3268 -0.0482 0.989298 -0.145912 0.985148 -0.169966 0.176861 0.984236
1.78628 5.70575 0.0631 0.2728 0.225355 0.974277 0.3241 -0.0641 0.980998 -0.19402 0.975703 -0.217744 0.224984 0.974362
2.06508 5.6341 0.0763 0.2691 0.272785 0.962075 0.3207 -0.0798 0.970409 -0.241468 0.963863 -0.265254 0.272704 0.962098
2.33988 5.54887 0.0895 0.265 0.319979 0.947425 0.3163 -0.0955 0.957317 -0.289041 0.949727 -0.312133 0.319573 0.947561
2.61003 5.45027 0.1024 0.2601 0.366327 0.930486 0.3114 -0.1108 0.942138 -0.335225 0.933396 -0.358018 0.365969 0.930627
2.87488 5.33855 0.1149 0.2546 0.411347 0.911479 0.3057 -0.1259 0.924653 -0.380811 0.914708 -0.403362 0.411172 0.911558
3.1338 5.214 0.1273 0.2486 0.455786 0.890089 0.2991 -0.1408 0.904764 -0.425914 0.893859 -0.447686 0.455553 0.890209
3.38613 5.07687 0.1394 0.2418 0.499454 0.866341 0.2919 -0.1552 0.882955 -0.469457 0.870956 -0.490752 0.499163 0.866508
3.63122 4.92758 0.1509 0.2345 0.541138 0.840934 0.284 -0.1693 0.858957 -0.512047 0.845876 -0.532815 0.540999 0.841023
3.86857 4.76647 0.1623 0.2267 0.58212 0.813103 0.2753 -0.183 0.832794 -0.553583 0.818708 -0.573685 0.581871 0.813281
4.09755 4.59392 0.1732 0.2182 0.621714 0.783245 0.266 -0.1963 0.804622 -0.593787 0.789613 -0.613117 0.621443 0.783459
4.31757 4.41043 0.1836 0.2093 0.659445 0.751753 0.2561 -0.2091 0.774604 -0.632447 0.758678 -0.651006 0.659167 0.751997
4.52815 4.2164 0.1936 0.1998 0.695876 0.718162 0.2456 -0.2214 0.742753 -0.669566 0.725836 -0.687428 0.695672 0.71836
4.7287 4.0123 0.2031 0.1898 0.730624 0.68278 0.2344 -0.2332 0.708919 -0.70529 0.691142 -0.7223 0.730478 0.682936
4.91878 3.79865 0.2122 0.1794 0.763659 0.64562 0.2226 -0.2444 0.673365 -0.73931 0.654822 -0.755384 0.763336 0.646002
5.0979 3.576 0.2206 0.1685 0.794695 0.607009 0.2104 -0.2551 0.636279 -0.771459 0.616953 -0.786617 0.794512 0.607248
5.2656 3.34493 0.2285 0.1572 0.823863 0.566789 0.1976 -0.2651 0.597626 -0.801775 0.577523 -0.816003 0.823664 0.567078
5.42152 3.10598 0.2359 0.1456 0.850964 0.525224 0.1843 -0.2745 0.557419 -0.830231 0.536713 -0.843408 0.850778 0.525525
5.56525 2.8597 0.2427 0.1335 0.876193 0.48196 0.1706 -0.2832 0.516007 -0.856584 0.494584 -0.86878 0.876057 0.482208
5.69638 2.60677 0.2488 0.1211 0.899147 0.437647 0.1564 -0.2912 0.473161 -0.880976 0.451248 -0.892061 0.898984 0.437982
5.81463 2.34782 0.2544 0.1085 0.919836 0.392304 0.1419 -0.2985 0.429335 -0.903146 0.406867 -0.913156 0.919746 0.392514
5.91967 2.0835 0.2592 0.0954 0.938454 0.345403 0.127 -0.305 0.3844 -0.923166 0.361394 -0.932087 0.938285 0.345863
6.01125 1.81452 0.2634 0.0823 0.954493 0.298234 0.1118 -0.3109 0.338387 -0.941007 0.314991 -0.948774 0.954416 0.298478
6.08915 1.54153 0.267 0.0689 0.96828 0.249867 0.0963 -0.3159 0.291595 -0.956542 0.267885 -0.963137 0.968219 0.250106
6.15312 1.26517 0.2699 0.0553 0.979648 0.200721 0.0806 -0.3201 0.244175 -0.969731 0.220175 -0.97515 0.979634 0.20079
6.20305 0.986243 0.27197 0.0416 0.988503 0.1512 0.0647 -0.3234 0.196174 -0.980569 0.171827 -0.984817 0.988468 0.151432
6.23883 0.70546 0.27347 0.0278 0.994873 0.101135 0.04861 -0.326 0.14748 -0.989065 0.123011 -0.992099 0.994863 0.101233
6.26032 0.423523 0.27421 0.0139 0.998718 0.0506261 0.03245 -0.3277 0.0985415 -0.995133 0.0739212 -0.996958 0.998711 0.0507586
6.2675 0.14118 0.27425 0 1 0 0.01622 -0.3286 0.0493009 -0.998784 0.0246505 -0.999392 1 0
6.26755 -0.141185 0.27426 0.0001 1 0.000364617 0 -0.3286 0 -1 -0.0246505 -0.999392 1 0.000354438
6.6061 -0.149543 0.29048 0.0001 1 0.000344258 0 -0.3485 0 -1 -0.0246615 -0.999391 1 0.00033463
6.59852 -0.448603 0.29044 -0.0148 0.998704 -0.0508911 -0.01721 -0.3485 -0.049323 -0.998783 -0.0739031 -0.996961 0.998702 -0.0509301
6.57572 -0.747227 0.28965 -0.0294 0.994888 -0.100983 -0.0344 -0.3476 -0.0984832 -0.995139 -0.122957 -0.992106 0.994862 -0.101242
6.5378 -1.04464 0.28813 -0.0441 0.988489 -0.151294 -0.05153 -0.3457 -0.147431 -0.989072 -0.171664 -0.984848 0.98844 -0.151615
6.4848 -1.34003 0.2857 -0.0587 0.979539 -0.201256 -0.0685 -0.3429 -0.195896 -0.980625 -0.219989 -0.97519 0.979498 -0.201455
6.4169 -1.63265 0.2828 -0.0731 0.968178 -0.250261 -0.0854 -0.3393 -0.244082 -0.969755 -0.267718 -0.963185 0.968136 -0.250426
6.33428 -1.92178 0.2789 -0.0872 0.954437 -0.298411 -0.102 -0.3349 -0.291355 -0.956615 -0.314931 -0.948789 0.95428 -0.298913
6.23712 -2.2066 0.2745 -0.1013 0.938156 -0.346212 -0.1185 -0.3294 -0.338507 -0.940964 -0.361308 -0.932126 0.938054 -0.34649
6.1257 -2.48643 0.2692 -0.115 0.919604 -0.392847 -0.1345 -0.3233 -0.384108 -0.923288 -0.406766 -0.913196 0.919483 -0.39313
6.0003 -2.76052 0.2634 -0.1284 0.898886 -0.438182 -0.1504 -0.3163 -0.429424 -0.903103 -0.451302 -0.892034 0.898669 -0.438626
5.86127 -3.02825 0.2569 -0.1415 0.875921 -0.482455 -0.1657 -0.3085 -0.47318 -0.880966 -0.494572 -0.868788 0.875759 -0.482749
5.70897 -3.28892 0.2497 -0.1542 0.850838 -0.525428 -0.1807 -0.3 -0.515965 -0.85661 -0.536715 -0.843405 0.850589 -0.52583
5.54375 -3.54183 0.2418 -0.1666 0.823465 -0.567367 -0.1952 -0.2907 -0.557465 -0.8302 -0.577612 -0.815938 0.823251 -0.567678
5.366 -3.78635 0.2335 -0.1786 0.79429 -0.607538 -0.2093 -0.2807 -0.597759 -0.801676 -0.616958 -0.786618 0.794018 -0.607894
5.17622 -4.0219 0.2244 -0.19 0.76318 -0.646186 -0.2227 -0.2701 -0.636158 -0.771559 -0.654749 -0.755446 0.762948 -0.64646
4.97487 -4.2479 0.2149 -0.2011 0.730162 -0.683274 -0.2357 -0.2588 -0.673341 -0.739332 -0.69108 -0.722361 0.729925 -0.683527
4.76245 -4.4638 0.2048 -0.2116 0.695467 -0.718558 -0.2481 -0.2469 -0.708819 -0.705391 -0.725637 -0.687643 0.6953 -0.71872
4.53948 -4.66905 0.1942 -0.2216 0.659081 -0.752072 -0.2599 -0.2345 -0.742455 -0.669895 -0.758493 -0.651216 0.658827 -0.752295
4.3065 -4.86313 0.1831 -0.231 0.621172 -0.783674 -0.2711 -0.2214 -0.77453 -0.632537 -0.789584 -0.613151 0.620896 -0.783893
4.0641 -5.04555 0.1716 -0.24 0.581623 -0.813459 -0.2816 -0.2078 -0.804639 -0.593764 -0.818652 -0.57377 0.5814 -0.813618
3.81285 -5.21588 0.1596 -0.2482 0.54086 -0.841112 -0.2914 -0.1938 -0.832665 -0.553777 -0.845771 -0.532979 0.540534 -0.841322
3.55338 -5.3737 0.1473 -0.256 0.498726 -0.86676 -0.3005 -0.1792 -0.858877 -0.512182 -0.87088 -0.490888 0.498517 -0.86688
3.2863 -5.51863 0.1346 -0.263 0.455588 -0.890191 -0.3089 -0.1643 -0.882882 -0.469594 -0.893847 -0.447702 0.455104 -0.890438
3.0123 -5.65025 0.1214 -0.2695 0.410716 -0.911763 -0.3164 -0.1489 -0.904812 -0.425811 -0.914677 -0.403446 0.41068 -0.911779
2.73203 -5.7683 0.1082 -0.2752 0.365903 -0.930653 -0.3234 -0.1333 -0.924542 -0.38108 -0.933342 -0.358147 0.365447 -0.930832
2.44615 -5.87247 0.0945 -0.2804 0.319369 -0.94763 -0.3294 -0.1172 -0.942142 -0.335213 -0.949751 -0.312054 0.31914 -0.947708
2.15537 -5.96245 0.0806 -0.2848 0.272311 -0.962209 -0.3347 -0.101 -0.957361 -0.288896 -0.963844 -0.265345 0.271912 -0.962322
1.86042 -6.03805 0.0665 -0.2885 0.224613 -0.974448 -0.3391 -0.0845 -0.970327 -0.241795 -0.975667 -0.217882 0.224538 -0.974465
1.56202 -6.0991 0.0523 -0.2915 0.176597 -0.984283 -0.3429 -0.0678 -0.981007 -0.19397 -0.985171 -0.169818 0.176238 -0.984348
1.26087 -6.14542 0.038 -0.2939 0.128228 -0.991745 -0.3457 -0.0509 -0.989334 -0.145667 -0.992292 -0.121508 0.127781 -0.991802
0.957715 -6.1769 0.0234 -0.29547 0.0789487 -0.996879 -0.3476 -0.034 -0.99525 -0.097349 -0.997032 -0.0730149 0.0787167 -0.996897
0.653295 -6.19345 0.0089 -0.29634 0.0300195 -0.999549 -0.3488 -0.017 -0.998814 -0.0486807 -0.999407 -0.0242545 0.0298405 -0.999555
0.348348 -6.19505 -0.0056 -0.2965 -0.0188836 -0.999822 -0.3492 6e-05 -1 0.000171821 -0.999399 0.0245974 -0.0193267 -0.999813
0.0436142 -6.18167 -0.0202 -0.295943 -0.0680979 -0.997679 -0.3486 0.01711 -0.998798 0.049023 -0.997005 0.0733795 -0.0683198 -0.997663
-0.260163 -6.15335 -0.0347 -0.294657 -0.116956 -0.993137 -0.3473 0.034107 -0.995212 0.097736 -0.99223 0.121994 -0.117283 -0.993098
-0.56224 -6.1101 -0.0492 -0.29265 -0.165792 -0.986161 -0.3451 0.05102 -0.989247 0.146252 -0.985084 0.170329 -0.16607 -0.986114
-0.86188 -6.05205 -0.0635 -0.28994 -0.21394 -0.976847 -0.3421 0.0678 -0.980921 0.194406 -0.975591 0.218235 -0.21419 -0.976792
-1.15835 -5.97932 -0.0777 -0.2865 -0.261749 -0.965136 -0.3383 0.0844 -0.97026 0.242063 -0.963758 0.265653 -0.262123 -0.965034
-1.45093 -5.89213 -0.0916 -0.2824 -0.308538 -0.951212 -0.3336 0.1008 -0.957256 0.289243 -0.949625 0.312435 -0.308938 -0.951082
-1.73893 -5.79068 -0.1055 -0.2776 -0.355253 -0.93477 -0.3281 0.1169 -0.941995 0.335627 -0.933229 0.358448 -0.355333 -0.93474
-2.02162 -5.67517 -0.1189 -0.2721 -0.400412 -0.916335 -0.322 0.1328 -0.924464 0.38127 -0.914579 0.403665 -0.40085 -0.916144
-2.2983 -5.54592 -0.1322 -0.2659 -0.445192 -0.895435 -0.3149 0.1483 -0.904695 0.42606 -0.893727 0.447944 -0.445374 -0.895344
-2.5683 -5.4032 -0.1452 -0.2591 -0.48887 -0.872357 -0.3072 0.1635 -0.882758 0.469827 -0.870746 0.491125 -0.488998 -0.872285
-2.83098 -5.24735 -0.1577 -0.2517 -0.530937 -0.847411 -0.2988 0.1783 -0.858733 0.512423 -0.845701 0.533097 -0.531212 -0.847239
-3.08573 -5.07878 -0.1699 -0.2437 -0.571903 -0.820322 -0.2896 0.1926 -0.832669 0.553771 -0.818584 0.573863 -0.572127 -0.820165
-3.33185 -4.89787 -0.1816 -0.2349 -0.61163 -0.791144 -0.2797 0.2065 -0.804499 0.593954 -0.789363 0.613431 -0.611969 -0.790882
-3.56875 -4.70507 -0.1931 -0.2258 -0.649932 -0.759993 -0.269 0.2199 -0.774227 0.632909 -0.758338 0.651406 -0.650073 -0.759872
-3.79592 -4.50085 -0.2039 -0.216 -0.686446 -0.727181 -0.2579 0.2327 -0.742449 0.669903 -0.725569 0.687712 -0.686605 -0.727031
-4.01277 -4.2857 -0.2143 -0.2057 -0.721434 -0.692483 -0.2461 0.245 -0.708689 0.705521 -0.690946 0.722489 -0.721595 -0.692315
-4.21875 -4.06015 -0.2241 -0.1949 -0.754555 -0.656237 -0.2337 0.2567 -0.673203 0.739458 -0.654662 0.755523 -0.754796 -0.655959
-4.41337 -3.82472 -0.2335 -0.1836 -0.786096 -0.618104 -0.2207 0.2677 -0.636121 0.771589 -0.616721 0.786795 -0.786185 -0.617991
-4.59615 -3.58 -0.2422 -0.1718 -0.81564 -0.578559 -0.2072 0.2782 -0.597321 0.802002 -0.577207 0.816226 -0.815739 -0.578421
-4.76662 -3.3266 -0.2504 -0.1597 -0.84312 -0.537725 -0.1932 0.288 -0.557093 0.83045 -0.536367 0.843627 -0.843181 -0.53763
-4.92443 -3.06508 -0.258 -0.1472 -0.868574 -0.495559 -0.1788 0.2971 -0.51564 0.856805 -0.494259 0.868967 -0.868712 -0.495317
-5.06912 -2.7961 -0.2649 -0.1343 -0.891922 -0.45219 -0.1639 0.3054 -0.472878 0.881128 -0.451053 0.892162 -0.892054 -0.451929
-5.20037 -2.52035 -0.2712 -0.121 -0.913227 -0.40745 -0.1487 0.3129 -0.429228 0.903196 -0.406737 0.913213 -0.913263 -0.40737
-5.31787 -2.23845 -0.2768 -0.1075 -0.932169 -0.362024 -0.1331 0.3198 -0.384246 0.923231 -0.361197 0.932162 -0.93223 -0.361866
-5.42133 -1.9511 -0.2818 -0.0937 -0.948919 -0.315521 -0.1171 0.3259 -0.338147 0.941093 -0.314786 0.948843 -0.94896 -0.315396
-5.51045 -1.65903 -0.286 -0.0796 -0.963383 -0.26813 -0.1009 0.3312 -0.291426 0.956593 -0.267592 0.963215 -0.963379 -0.268142
-5.58505 -1.36293 -0.2897 -0.0655 -0.97538 -0.22053 -0.0844 0.3358 -0.243759 0.969836 -0.219965 0.975203 -0.975425 -0.220332
-5.64498 -1.0635 -0.29246 -0.0511 -0.985076 -0.172117 -0.0679 0.3394 -0.196172 0.98057 -0.171783 0.984824 -0.98509 -0.172038
-5.69003 -0.76148 -0.29466 -0.0365 -0.992415 -0.122932 -0.05101 0.3423 -0.147394 0.989078 -0.122919 0.99211 -0.992415 -0.122935
-5.72012 -0.45761 -0.2961 -0.022 -0.997251 -0.074095 -0.03407 0.3444 -0.0984451 0.995142 -0.0738527 0.996964 -0.997247 -0.0741511
-5.7352 -0.152629 -0.296828 -0.0073 -0.999698 -0.024586 -0.01705 0.3457 -0.0492603 0.998786 -0.0246341 0.999393 -0.999698 -0.0245553
-5.73517 0.152721 -0.296822 0.0073 -0.999698 0.0245864 -2.7e-06 0.3461 -7.80121e-06 1 0.0246334 0.999393 -0.999695 0.0247147
-5.7201 0.4577 -0.2961 0.022 -0.997251 0.074095 0.01705 0.3456 0.0492746 0.998785 0.0738598 0.996964 -0.997259 0.0739927
-5.68998 0.761565 -0.29465 0.0366 -0.992373 0.123268 0.03407 0.3444 0.0984451 0.995142 0.122919 0.99211 -0.992374 0.123261
-5.64487 1.06356 -0.29248 0.0511 -0.985078 0.172106 0.05101 0.3423 0.147394 0.989078 0.171644 0.984852 -0.985087 0.172054
-5.58493 1.36298 -0.2896 0.0655 -0.975364 0.220602 0.0678 0.3394 0.195894 0.980625 0.219996 0.975188 -0.97539 0.220485
-5.51028 1.6591 -0.2861 0.0797 -0.96332 0.268356 0.0845 0.3357 0.244099 0.96975 0.267762 0.963172 -0.963348 0.268254
-5.42112 1.95118 -0.2817 0.0937 -0.948885 0.315621 0.1009 0.3312 0.291426 0.956593 0.314914 0.948797 -0.948943 0.315447
-5.31767 2.23847 -0.2768 0.1075 -0.932169 0.362024 0.1172 0.3259 0.338402 0.941001 0.361324 0.932116 -0.932209 0.36192
-5.20015 2.52035 -0.2712 0.1211 -0.913102 0.407731 0.1331 0.3198 0.384246 0.923231 0.406681 0.91324 -0.9132 0.407511
-5.06885 2.7961 -0.2649 0.1343 -0.891922 0.45219 0.1487 0.313 0.429116 0.90325 0.450997 0.892189 -0.89199 0.452055
-4.92415 3.06502 -0.2579 0.1471 -0.868637 0.49545 0.1639 0.3054 0.472878 0.881128 0.494323 0.868928 -0.868704 0.495331
-4.76635 3.3265 -0.2504 0.1598 -0.842968 0.537964 0.1788 0.297 0.515768 0.856728 0.536431 0.843589 -0.843105 0.537749
-4.59585 3.5799 -0.2422 0.1718 -0.81564 0.578559 0.1932 0.288 0.557093 0.83045 0.577207 0.816226 -0.815739 0.578421
-4.41308 3.8246 -0.2334 0.1836 -0.785968 0.618268 0.2072 0.2782 0.597321 0.802002 0.616807 0.786725 -0.786121 0.618073
-4.21845 4.06003 -0.2242 0.1949 -0.7547 0.65607 0.2208 0.2677 0.636293 0.771448 0.654748 0.755453 -0.754868 0.655876
-4.01248 4.28555 -0.2142 0.2057 -0.721273 0.692651 0.2337 0.2567 0.673203 0.739458 0.690946 0.722489 -0.721438 0.692479
-3.79562 4.50065 -0.2039 0.216 -0.686446 0.727181 0.2461 0.245 0.708689 0.705521 0.725569 0.687712 -0.686605 0.727031
-3.56845 4.70485 -0.193 0.2258 -0.649737 0.760159 0.2579 0.2327 0.742449 0.669903 0.758395 0.651335 -0.649976 0.759955
-3.3315 4.8976 -0.1816 0.235 -0.611467 0.79127 0.2691 0.2199 0.774342 0.632768 0.78942 0.613361 -0.611711 0.791081
-3.08537 5.07845 -0.1699 0.2436 -0.57206 0.820211 0.2797 0.2065 0.804499 0.593954 0.81854 0.573929 -0.572173 0.820133
-2.83067 5.247 -0.1577 0.2517 -0.530937 0.847411 0.2895 0.1926 0.832581 0.553904 0.845619 0.533227 -0.531212 0.847239
-2.568 5.40282 -0.1451 0.2591 -0.488614 0.8725 0.2987 0.1783 0.858657 0.51255 0.870708 0.491189 -0.48887 0.872356
-2.298 5.5455 -0.1321 0.2659 -0.444922 0.895569 0.3072 0.1635 0.882758 0.469827 0.893753 0.447888 -0.445239 0.895412
-2.02133 5.67472 -0.119 0.2721 -0.400695 0.916211 0.315 0.1483 0.904747 0.425949 0.914585 0.40366 -0.400857 0.916141
-1.73865 5.79023 -0.1054 0.2776 -0.354959 0.934882 0.3219 0.1328 0.924422 0.381371 0.933179 0.358581 -0.355378 0.934723
-1.4507 5.89167 -0.0916 0.2823 -0.308637 0.95118 0.3282 0.117 0.941937 0.335791 0.949608 0.312477 -0.308987 0.951066
-1.15814 5.97885 -0.0777 0.28652 -0.261732 0.965141 0.3337 0.1008 0.95728 0.289163 0.963763 0.26564 -0.261966 0.965077
-0.861683 6.05152 -0.0634 0.28991 -0.21364 0.976913 0.3383 0.08442 0.970247 0.242117 0.975587 0.218248 -0.214046 0.976823
-0.562067 6.10953 -0.0492 0.29262 -0.165809 0.986158 0.3422 0.06781 0.980926 0.194379 0.985087 0.170315 -0.165928 0.986138
-0.260021 6.15275 -0.0347 0.294628 -0.116967 0.993136 0.3451 0.05102 0.989247 0.146252 0.992228 0.122009 -0.117296 0.993097
0.0437245 6.1811 -0.0202 0.295912 -0.068105 0.997678 0.3473 0.034118 0.995209 0.0977672 0.997003 0.0734024 -0.0684853 0.997652
0.348428 6.19447 -0.0056 0.29647 -0.0188856 0.999822 0.3487 0.01712 0.998797 0.0490376 0.999398 0.024619 -0.0191692 0.999816
0.653345 6.19287 0.0089 0.29631 0.0300226 0.999549 0.3492 7e-05 1 0.000200458 0.999408 -0.0242189 0.0296841 0.999559
0.957732 6.1763 0.0235 0.29543 0.0792946 0.996851 0.3489 -0.01699 0.998816 -0.0486383 0.997035 -0.0729798 0.0790519 0.99687
1.26085 6.1448 0.0379 0.2938 0.127939 0.991782 0.3477 -0.034 0.995253 -0.0973213 0.992273 -0.121634 0.127636 0.991821
1.56197 6.0985 0.0523 0.2915 0.176597 0.984283 0.3457 -0.051 0.989292 -0.145947 0.985123 -0.170096 0.176238 0.984348
1.86035 6.03748 0.0665 0.2885 0.224613 0.974448 0.3429 -0.0679 0.980953 -0.194245 0.975649 -0.217987 0.224421 0.974492
2.15528 5.96185 0.0807 0.2848 0.272623 0.962121 0.3392 -0.0845 0.970344 -0.241728 0.963864 -0.265272 0.272216 0.962236
2.44603 5.87185 0.0944 0.2803 0.319168 0.947698 0.3348 -0.101 0.957384 -0.288817 0.949718 -0.312142 0.319039 0.947742
2.73185 5.76772 0.1081 0.2752 0.365611 0.930768 0.3294 -0.1173 0.942052 -0.335467 0.933276 -0.358324 0.365354 0.930868
3.0121 5.6497 0.1215 0.2695 0.410998 0.911636 0.3233 -0.1333 0.9245 -0.381181 0.914682 -0.403441 0.410688 0.911776
3.28608 5.51808 0.1345 0.263 0.45532 0.890328 0.3165 -0.1489 0.904864 -0.425701 0.893901 -0.447595 0.455162 0.890409
3.5531 5.37318 0.1473 0.2559 0.498872 0.866676 0.3088 -0.1642 0.882938 -0.46949 0.870907 -0.490836 0.49847 0.866907
3.81255 5.21537 0.1596 0.2482 0.54086 0.841112 0.3005 -0.1792 0.858877 -0.512182 0.845771 -0.532979 0.540534 0.841322
4.0638 5.04505 0.1716 0.24 0.581623 0.813459 0.2914 -0.1938 0.832665 -0.553777 0.818652 -0.57377 0.5814 0.813618
4.3062 4.86262 0.1831 0.231 0.621172 0.783674 0.2816 -0.2078 0.804639 -0.593764 0.789584 -0.613151 0.620896 0.783893
4.53915 4.6686 0.1941 0.2216 0.658889 0.75224 0.2711 -0.2214 0.77453 -0.632537 0.758564 -0.651138 0.65872 0.752389
4.76213 4.4634 0.2048 0.2116 0.695467 0.718558 0.2599 -0.2344 0.742598 -0.669738 0.725708 -0.687564 0.69522 0.718797
4.97455 4.24753 0.2149 0.201 0.730332 0.683093 0.2481 -0.2469 0.708819 -0.705391 0.691087 -0.722355 0.729934 0.683517
5.1759 4.02155 0.2244 0.1901 0.763012 0.646384 0.2358 -0.2589 0.673355 -0.73932 0.654841 -0.755369 0.762864 0.646559
5.36567 3.78602 0.2334 0.1785 0.794329 0.607488 0.2228 -0.2701 0.636328 -0.771419 0.616975 -0.786599 0.794037 0.607869
5.54337 3.54153 0.2418 0.1666 0.823465 0.567367 0.2093 -0.2808 0.597622 -0.801778 0.577543 -0.815989 0.823326 0.567569
5.70862 3.28865 0.2496 0.1543 0.850592 0.525827 0.1952 -0.2907 0.557465 -0.8302 0.53661 -0.843468 0.850394 0.526146
