VARIABLES = "X", "Y", "Speed", "P", "M","H", "S", "Xvel", "Yvel","F0", "G0", "rho", "RES0", "RES1", "RES2", "RES3" 
ZONE T = "CELL CENTERS AT TIMESTEP 0 ", I = 129 , J = 64, F=POINT 

1.1791 2.40187 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -4.61433 -2583.48 -4737.64 -1.44896e+06
1.2978 2.3644 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -5.51969 -3090.37 -4746.12 -1.73325e+06
1.41437 2.32125 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -6.17244 -3455.84 -4544.31 -1.93823e+06
1.52858 2.27252 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -7.18954 -4025.29 -4613.09 -2.25761e+06
1.64007 2.2184 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -7.85614 -4398.5 -4434.9 -2.46693e+06
1.7486 2.15902 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -8.76084 -4905.03 -4395.08 -2.75101e+06
1.85393 2.0945 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -9.34778 -5233.65 -4194.6 -2.93532e+06
1.9558 2.025 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -10.3055 -5769.86 -4164.42 -3.23606e+06
2.05395 1.95075 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -11.2731 -6311.61 -4112.3 -3.5399e+06
2.14815 1.8719 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -11.9038 -6664.71 -3925.65 -3.73794e+06
2.23822 1.78865 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -12.5071 -7002.48 -3731.89 -3.92738e+06
2.3239 1.70125 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -12.5924 -7050.27 -3404.8 -3.95419e+06
2.40497 1.6099 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -14.0812 -7883.83 -3455.68 -4.42169e+06
2.48133 1.51482 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -14.112 -7901.06 -3130.34 -4.43135e+06
2.55272 1.41627 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -14.8401 -8308.67 -2973.94 -4.65997e+06
2.61897 1.3145 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -15.5347 -8697.57 -2800.81 -4.87808e+06
2.67995 1.20978 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -16.272 -9110.37 -2625.02 -5.1096e+06
2.73552 1.10232 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -16.4866 -9230.56 -2361.92 -5.17701e+06
2.7856 0.992438 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -16.7232 -9363.01 -2108.96 -5.2513e+06
2.83005 0.880402 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.3108 -9691.98 -1900.91 -5.43581e+06
2.86875 0.766487 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.4082 -9746.53 -1636.3 -5.4664e+06
2.90163 0.650975 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.7747 -9951.74 -1399.93 -5.58149e+06
2.9286 0.534153 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.8897 -10016.1 -1142.79 -5.61759e+06
2.94965 0.41631 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.1152 -10142.4 -894.638 -5.6884e+06
2.96473 0.297737 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.1964 -10187.8 -638.722 -5.71389e+06
2.9738 0.17873 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -36.5139 -20443.4 -511.074 -1.14658e+07
2.97685 0.0595775 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.271 -10229.6 127.317 -5.73733e+06
2.97687 -0.05958 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.2564 -10221.4 127.52 -5.73274e+06
3.11883 -0.0631375 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.1899 -10184.2 126.592 -5.71185e+06
3.11565 -0.189412 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.1287 -10149.9 379.36 -5.69265e+06
3.10608 -0.315532 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.9655 -10058.5 628.876 -5.64139e+06
3.09018 -0.44119 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.7705 -9949.39 875.007 -5.58018e+06
3.06795 -0.566078 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.5856 -9845.84 1119.94 -5.5221e+06
3.03943 -0.689885 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.4337 -9760.78 1368.74 -5.47439e+06
3.00467 -0.8123 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -16.9259 -9476.48 1587.46 -5.31494e+06
2.96378 -0.933015 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -16.6462 -9319.89 1822.26 -5.22712e+06
2.9168 -1.05175 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -16.3521 -9155.25 2057.25 -5.13478e+06
2.86382 -1.1682 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -15.5583 -8710.78 2223.84 -4.88549e+06
2.80503 -1.28202 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -15.4531 -8651.88 2483.88 -4.85246e+06
2.7405 -1.393 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -14.7857 -8278.21 2655.48 -4.64288e+06
2.6704 -1.50083 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -14.5917 -8169.6 2914.08 -4.58197e+06
2.59492 -1.60522 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -13.7289 -7686.55 3039.8 -4.31105e+06
2.51417 -1.70595 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -13.1458 -7360.1 3216.3 -4.12796e+06
2.4284 -1.8027 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -12.6462 -7080.35 3414.9 -3.97106e+06
2.3378 -1.89525 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -12.1024 -6775.91 3605.05 -3.80031e+06
2.24255 -1.98342 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -11.2241 -6284.15 3691.78 -3.5245e+06
2.14288 -2.06695 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -10.6194 -5945.61 3859.53 -3.33463e+06
2.03905 -2.14558 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -9.99707 -5597.17 4028 -3.13921e+06
1.93132 -2.21915 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -9.07487 -5080.85 4070.11 -2.84963e+06
1.81993 -2.28747 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -8.44966 -4730.81 4233.15 -2.6533e+06
1.70513 -2.35035 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -7.75115 -4339.73 4370.42 -2.43396e+06
1.5872 -2.4076 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -6.79131 -3802.32 4351.91 -2.13256e+06
1.46648 -2.4591 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -6.09277 -3411.23 4479.65 -1.91321e+06
1.3432 -2.50473 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -5.49577 -3076.98 4711.84 -1.72574e+06
1.2177 -2.54435 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -4.5032 -2521.26 4620.93 -1.41406e+06
1.09028 -2.57785 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -3.74797 -2098.42 4731.62 -1.17691e+06
0.961205 -2.60513 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -2.94569 -1649.23 4811.68 -924983
0.83084 -2.62615 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -2.10951 -1181.07 4849.91 -662412
0.699487 -2.6408 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -1.26083 -705.914 4853.26 -395916
0.567473 -2.64905 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -0.421229 -235.838 4886.59 -132271
0.435117 -2.6509 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 0.424659 237.758 4872.57 133348
0.30275 -2.64628 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 1.27092 711.565 4880.1 399085
0.170696 -2.63522 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 2.12635 1190.51 4887.44 667702
0.0392812 -2.61777 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 2.97597 1666.19 4858.95 934493
-0.0911673 -2.59393 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 3.79328 2123.79 4786.16 1.19114e+06
-0.220332 -2.56373 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 4.70381 2633.58 4819.06 1.47706e+06
-0.347888 -2.52728 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 5.47972 3067.99 4697.26 1.7207e+06
-0.473515 -2.48465 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 6.28939 3521.31 4619.33 1.97495e+06
-0.596912 -2.43593 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 7.19515 4028.43 4599.38 2.25937e+06
-0.717765 -2.38123 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 7.87568 4409.45 4429.49 2.47306e+06
-0.83577 -2.3207 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 8.67604 4857.55 4338.9 2.72439e+06
-0.950628 -2.25445 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 9.54393 5343.47 4273.11 2.99692e+06
-1.06207 -2.18268 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 10.3565 5798.4 4165.72 3.25207e+06
-1.1698 -2.10553 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 10.8732 6087.69 3943.93 3.41432e+06
-1.27358 -2.02318 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 11.6017 6495.56 3807.94 3.64307e+06
-1.3731 -1.93588 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 12.1536 6804.57 3616.84 3.81638e+06
-1.46812 -1.8438 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 13.3906 7497.12 3617.72 4.20481e+06
-1.55845 -1.74715 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 13.8038 7728.51 3376.71 4.33458e+06
-1.64382 -1.64618 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 14.3621 8041.1 3177.03 4.5099e+06
-1.72402 -1.54115 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 14.8317 8304 2960.69 4.65735e+06
-1.79885 -1.4323 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 15.5509 8706.67 2791.77 4.88319e+06
-1.86813 -1.3199 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 15.6976 8788.78 2518.74 4.92924e+06
-1.93168 -1.20427 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 16.4072 9186.06 2339.6 5.15206e+06
-1.98933 -1.08566 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 16.5418 9261.45 2075.4 5.19434e+06
-2.04093 -0.96433 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 16.9829 9508.43 1855.32 5.33286e+06
-2.08637 -0.84064 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 17.2883 9679.38 1617.62 5.42874e+06
-2.12557 -0.714857 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 17.5774 9841.26 1378.48 5.51953e+06
-2.15837 -0.587305 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 17.8824 10012 1138.04 5.6153e+06
-2.1847 -0.458295 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 17.9521 10051.1 882.318 5.6372e+06
-2.2045 -0.328153 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 18.0526 10107.3 630.739 5.66874e+06
-2.2177 -0.1972 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 18.1995 10189.5 380.65 5.71487e+06
-2.2243 -0.0657568 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 18.2028 10191.4 126.72 5.71591e+06
-2.2243 0.0658482 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 18.1614 10168.2 -126.25 5.70291e+06
-2.21767 0.197288 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 18.093 10130 -378.157 5.68145e+06
-2.20442 0.328235 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 17.93 10038.7 -626.618 5.63026e+06
-2.18457 0.458368 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 17.8397 9988.13 -876.71 5.6019e+06
-2.1582 0.587365 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 17.5496 9825.72 -1116.74 5.51081e+06
-2.12538 0.714905 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 17.3228 9698.7 -1357.91 5.43957e+06
-2.08617 0.840668 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 17.0045 9520.51 -1591.51 5.33964e+06
-2.0407 0.964335 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 16.5602 9271.76 -1808.65 5.20012e+06
-1.98905 1.08563 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 16.6848 9341.48 -2093.92 5.23923e+06
-1.93138 1.20425 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 15.4974 8676.69 -2213.77 4.86637e+06
-1.8678 1.31987 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 15.4118 8628.81 -2474.61 4.83952e+06
-1.7985 1.4322 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 14.7151 8238.68 -2642.06 4.62071e+06
-1.72365 1.54097 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 14.3677 8044.19 -2867.5 4.51163e+06
-1.64342 1.64597 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 13.9805 7827.45 -3091.04 4.39007e+06
-1.55805 1.7469 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 13.0635 7313.99 -3196.04 4.1021e+06
-1.46775 1.8435 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 12.564 7034.35 -3390.21 3.94526e+06
-1.37272 1.93557 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 12.0491 6746.04 -3584.13 3.78356e+06
-1.2732 2.02287 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 11.5302 6455.54 -3786.86 3.62063e+06
-1.16945 2.10518 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 10.5996 5934.5 -3851.18 3.3284e+06
-1.06173 2.1823 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 10.0026 5600.28 -4025.12 3.14095e+06
-0.950287 2.25407 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 9.135 5114.52 -4090.79 2.86851e+06
-0.835427 2.32027 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 8.50048 4759.26 -4253.97 2.66926e+06
-0.717437 2.38077 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 7.66621 4292.17 -4318.85 2.40729e+06
-0.596605 2.43545 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 6.94856 3890.37 -4444.23 2.18194e+06
-0.47323 2.48413 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 6.15928 3448.46 -4528.03 1.93409e+06
-0.347622 2.52672 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 5.35463 2997.96 -4597.3 1.68142e+06
-0.220093 2.56312 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 4.53181 2537.27 -4645.37 1.42304e+06
-0.0909555 2.59328 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 3.76313 2106.91 -4750.46 1.18167e+06
0.0394655 2.61712 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 2.91121 1629.93 -4757.4 914159
0.170848 2.63457 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 2.1084 1180.46 -4838.9 662065
0.30287 2.6456 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 1.26918 710.593 -4867.28 398540
0.435202 2.6502 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 0.425423 238.186 -4890.68 133588
0.567523 2.64837 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -0.421748 -236.129 -4883.23 -132434
0.699505 2.6401 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -1.27153 -711.908 -4890.76 -399278
0.83082 2.62542 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -2.11455 -1183.9 -4859.13 -663995
0.961135 2.60442 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -2.96738 -1661.38 -4845.21 -931797
1.09017 2.57715 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -3.79467 -2124.56 -4789.15 -1.19157e+06
1.2176 2.54365 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -4.63215 -2593.45 -4747.24 -1.45455e+06
1.34308 2.50405 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -5.47234 -3063.86 -4698.41 -1.71838e+06
1.4663 2.45843 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -6.29592 -3524.97 -4627.95 -1.977e+06
1.587 2.4069 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -7.02499 -3933.16 -4494.89 -2.20594e+06
1.70487 2.34965 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -8.05421 -4509.4 -4544.65 -2.52913e+06
1.81963 2.28682 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -8.79516 -4924.24 -4407.83 -2.76179e+06
1.931 2.21855 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -9.64807 -5401.77 -4323.08 -3.02962e+06
2.03872 2.145 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -10.2356 -5730.74 -4117.57 -3.21412e+06
2.14253 2.0664 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -10.828 -6062.38 -3928.22 -3.40012e+06
2.24215 1.98295 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -11.3772 -6369.91 -3737.01 -3.5726e+06
2.3374 1.89482 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -12.4462 -6968.37 -3712.17 -3.90825e+06
2.428 1.80228 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -13.3703 -7485.8 -3613.54 -4.19845e+06
2.51378 1.70555 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -13.6595 -7647.71 -3341.56 -4.28927e+06
2.59452 1.60487 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -14.1035 -7896.3 -3121.49 -4.42869e+06
2.67002 1.50053 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -15.0181 -8408.38 -3002.83 -4.71589e+06
2.74012 1.39272 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -15.5442 -8702.91 -2791.7 -4.88108e+06
2.80465 1.28178 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -15.6254 -8748.38 -2507.05 -4.90658e+06
2.86345 1.16797 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -15.8415 -8869.36 -2259.88 -4.97443e+06
2.9164 1.05157 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.0205 -9529.45 -2142.2 -5.34465e+06
2.96342 0.93286 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -16.8746 -9447.75 -1845.81 -5.29883e+06
3.00438 0.812182 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.3786 -9729.93 -1629.5 -5.45709e+06
3.03915 0.689795 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.6473 -9880.39 -1386.61 -5.54148e+06
3.06772 0.566015 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.9812 -10067.4 -1146.65 -5.64634e+06
3.09 0.441148 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.9656 -10058.6 -884.553 -5.64144e+06
3.10595 0.315505 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.1573 -10166 -635.858 -5.70164e+06
3.11558 0.189398 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -36.4193 -20390.5 -508.425 -1.14361e+07
3.1188 0.0631325 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.2264 -10204.6 126.083 -5.72333e+06
3.11883 -0.0631375 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.1899 -10184.2 126.592 -5.71185e+06
3.2692 -0.0668975 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.1657 -10170.7 126.256 -5.70427e+06
3.26585 -0.20069 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -18.0568 -10109.7 377.29 -5.67007e+06
3.25572 -0.334317 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.9588 -10054.8 627.09 -5.63928e+06
3.2389 -0.467453 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.8663 -10003 877.684 -5.61025e+06
3.21537 -0.599765 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.5089 -9802.9 1113.97 -5.49801e+06
3.18518 -0.73093 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.3184 -9696.23 1357.17 -5.43819e+06
3.14838 -0.860615 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -17.048 -9544.85 1594.85 -5.35329e+06
3.1051 -0.988498 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -16.7333 -9368.69 1828.04 -5.25448e+06
3.0554 -1.11428 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -16.1952 -9067.38 2032.35 -5.0855e+06
2.99935 -1.2376 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -15.9411 -8925.11 2270.93 -5.0057e+06
2.93712 -1.35817 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -15.6483 -8761.2 2509.75 -4.91377e+06
2.86885 -1.4757 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -14.5903 -8168.84 2619.55 -4.58154e+06
2.79467 -1.58988 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -14.3574 -8038.43 2864.79 -4.5084e+06
2.71482 -1.70043 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -13.69 -7664.8 3025.74 -4.29885e+06
2.62942 -1.80705 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -13.3068 -7450.22 3247.83 -4.1785e+06
2.53868 -1.9095 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -12.9351 -7242.1 3485.62 -4.06177e+06
2.44283 -2.0075 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -11.7879 -6599.81 3509.29 -3.70154e+06
2.3421 -2.10082 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -11.3427 -6350.58 3722.4 -3.56176e+06
2.2367 -2.18922 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -10.657 -5966.66 3865.65 -3.34643e+06
2.12688 -2.27242 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -9.94085 -5565.69 3995.83 -3.12155e+06
2.01293 -2.35027 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -9.30693 -5210.78 4161.48 -2.9225e+06
1.89513 -2.42258 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -8.44478 -4728.07 4224.99 -2.65177e+06
1.77375 -2.48908 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -7.58948 -4249.21 4271.32 -2.38319e+06
1.6491 -2.54963 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -7.04249 -3942.96 4492.56 -2.21143e+06
1.52148 -2.6041 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -6.35425 -3557.63 4659.44 -1.99532e+06
1.39115 -2.65233 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -5.2579 -2943.8 4509.8 -1.65105e+06
1.25848 -2.69417 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -4.68759 -2624.49 4786.91 -1.47196e+06
1.12378 -2.72955 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -3.78935 -2121.59 4773.65 -1.1899e+06
0.987348 -2.75835 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -2.94933 -1651.28 4814.27 -926129
0.84955 -2.78053 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -2.09962 -1175.54 4825.11 -659307
0.71073 -2.79595 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -1.26612 -708.877 4865.29 -397578
0.571215 -2.8046 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 -0.422857 -236.75 4888.92 -132782
0.431347 -2.80647 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 0.426227 238.637 4901.3 133841
0.291475 -2.8015 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 1.2806 716.983 4906.07 402124
0.151939 -2.78972 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 2.12359 1188.96 4865.56 666834
0.0130863 -2.77117 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 2.98041 1668.68 4859.21 935887
-0.124741 -2.74585 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 3.84743 2154.11 4845.78 1.20814e+06
-0.261203 -2.7138 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 4.63563 2595.4 4735.42 1.45565e+06
-0.395957 -2.67512 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 5.51168 3085.89 4718.93 1.73074e+06
-0.528672 -2.62995 281.518 101325 0.85 314013 3295.47 281.518 0 364.003 0 1.293 6.32084 3538.92 4633.57 1.98483e+06
